127.0.0.1 - - [08/Mar/2024:09:31:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:05 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=%ED%9B%84%EB%94%94&itemdivision=all&start=&end= HTTP/1.1" 200 10274
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:12 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=store&start=&end= HTTP/1.1" 200 14387
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:14 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=release&start=&end= HTTP/1.1" 200 13630
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:21 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=release&start=2024-01-01&end=2024-03-13 HTTP/1.1" 200 10761
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:23 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=release&start=2024-01-01&end= HTTP/1.1" 200 11799
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:27 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=release&start=&end=2024-03-08 HTTP/1.1" 200 13650
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:29 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=%EC%B6%9C%EA%B3%A0&start=&end=2024-03-08&pagenum=2 HTTP/1.1" 200 8912
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:32 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=%EC%B6%9C%EA%B3%A0&start=&end=2024-03-08&pagenum=1 HTTP/1.1" 200 13650
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:08 +0900] "GET /Human2TeamProjectClothes/ HTTP/1.1" 200 1994
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:37:04 +0900] "POST /Human2TeamProjectClothes/login_form.jsp HTTP/1.1" 200 306
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:37:05 +0900] "GET /Human2TeamProjectClothes/main.jsp HTTP/1.1" 200 8466
