127.0.0.1 - - [26/Jan/2024:08:47:31 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:38 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:38 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1173
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:38 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:39 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1173
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:39 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:40 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1173
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:40 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:40 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1173
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:40 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:41 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1173
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:41 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:40:41 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:47:44 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:48:01 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:49:06 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1227
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:49:06 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:49:10 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:49:30 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:49:46 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [26/Jan/2024:10:50:06 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 13
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:15:21 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1227
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:15:21 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:15:21 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:15:22 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1227
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:15:22 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:15:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:15:40 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 23
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:19:43 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1227
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:19:43 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:20:07 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 58
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:20:07 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3404
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:30:18 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1227
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:30:18 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:30:45 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 169
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:30:47 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3714
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:31:54 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:37:06 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:37:06 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:37:22 +0900] "GET /starbucks-notice/post.jsp HTTP/1.1" 500 8853
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:37:27 +0900] "GET /starbucks-notice/ HTTP/1.1" 200 15289
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:37:29 +0900] "GET /starbucks-notice/notice.jsp HTTP/1.1" 200 17907
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:37:31 +0900] "GET /starbucks-notice/post.jsp?num=1 HTTP/1.1" 200 16357
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:37:44 +0900] "GET /starbucks-notice/images/main_menu_pattern.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:39:00 +0900] "GET /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:41:38 +0900] "GET /starbucks-notice/index.jsp HTTP/1.1" 200 15289
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:41:40 +0900] "GET /starbucks-notice/notice.jsp HTTP/1.1" 200 17907
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:41:41 +0900] "GET /starbucks-notice/post.jsp?num=1 HTTP/1.1" 200 16357
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:46:39 +0900] "GET /starbucks-notice/index.jsp HTTP/1.1" 200 15289
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:46:40 +0900] "GET /starbucks-notice/notice.jsp HTTP/1.1" 200 17907
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:46:42 +0900] "GET /starbucks-notice/post.jsp?num=1 HTTP/1.1" 200 16333
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:47:55 +0900] "GET /starbucks-notice/notice.jsp HTTP/1.1" 200 17907
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:56:56 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1670
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:56:56 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:11:57:00 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:08 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:08 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:09 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:09 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:09 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:10 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:10 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:14 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:18 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:18 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:00:19 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:21 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1586
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:21 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:21 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:22 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1586
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:22 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:22 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1586
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:22 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:23 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1586
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:23 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:25 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:02:59 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:03:46 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:03:47 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:03:48 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:03:48 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:03:48 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:03:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:03:50 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:09 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1764
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:09 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1764
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:10 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1764
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:10 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:11 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1764
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:11 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:06:14 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:07:14 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1917
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:07:18 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1917
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:07:18 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:07:32 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1917
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:07:35 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1917
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:07:35 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:09:28 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1968
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:09:28 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:09:28 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:09:30 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1968
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:09:30 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:15:48 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1885
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:15:48 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:15:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:15:50 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1885
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:20:37 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:20:44 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:20:44 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:20:44 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:20:45 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:20:45 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:20:45 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:21:19 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1867
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:21:39 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:21:40 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:21:40 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:21:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:21:50 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:23:22 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:07 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1716
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:12 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1716
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:12 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:12 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:13 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1716
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:13 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:13 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:13 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1716
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:13 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:13 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:14 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1716
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:14 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:25:14 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:26:02 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1588
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:28:06 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1940
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:29:05 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1940
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:29:05 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 1940
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:29:32 +0900] "POST /starbucks-notice/adminNoticeInsert.jsp HTTP/1.1" 200 169
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:29:34 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3102
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:34:06 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 2114
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:34:07 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 2114
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:34:07 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 2114
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:37:15 +0900] "GET /starbucks-notice/post.jsp HTTP/1.1" 500 8853
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:37:15 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:37:15 +0900] "GET /starbucks-notice/css/notice.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:37:15 +0900] "GET /starbucks-notice/css/post.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:37:33 +0900] "GET /starbucks-notice/post.jsp?num=0 HTTP/1.1" 200 16758
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:38:23 +0900] "GET /starbucks-notice/index.jsp HTTP/1.1" 200 15289
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:38:26 +0900] "GET /starbucks-notice/notice.jsp HTTP/1.1" 200 18106
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:39:02 +0900] "GET /starbucks-notice/post.jsp?num=1 HTTP/1.1" 200 16333
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:40:01 +0900] "GET /starbucks-notice/index.jsp HTTP/1.1" 200 15289
0:0:0:0:0:0:0:1 - - [26/Jan/2024:12:42:56 +0900] "GET /starbucks-notice/post.jsp?num=1 HTTP/1.1" 200 16333
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:49:37 +0900] "GET /starbucks-notice/adminNoticeInsertForm.jsp HTTP/1.1" 200 2113
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:49:37 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:51:51 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3222
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:51:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:52:37 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp HTTP/1.1" 200 2113
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:52:51 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp HTTP/1.1" 200 2113
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:53:21 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp HTTP/1.1" 200 2113
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:53:24 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp HTTP/1.1" 200 2113
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:56:54 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp HTTP/1.1" 200 2125
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:57:10 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:57:17 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp HTTP/1.1" 200 2135
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:58:59 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:35 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3255
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:35 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:35 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:36 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3255
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:36 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 200 6129
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:36 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:38 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp?num=1 HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:41 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp?num=8 HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:44 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp?num=10 HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:46 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp?num=11 HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:48 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp?num=21 HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [26/Jan/2024:13:59:54 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp?num=1 HTTP/1.1" 200 2132
0:0:0:0:0:0:0:1 - - [26/Jan/2024:14:01:53 +0900] "GET /starbucks-notice/adminNoticeUpdateForm.jsp?num=1 HTTP/1.1" 200 2141
0:0:0:0:0:0:0:1 - - [26/Jan/2024:14:06:18 +0900] "GET /starbucks-notice/sample.jsp HTTP/1.1" 200 1442
