127.0.0.1 - - [29/Jan/2024:08:50:11 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:41 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:41 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:41 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2939
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:58:42 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:20 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:20 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:20 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2939
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:20 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:20 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:20 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:20 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2939
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:21 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2939
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:22 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2939
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:08:59:24 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2914
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:12 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2914
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:26 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:32 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:32 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:32 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2932
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:32 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:32 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:32 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:32 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:33 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:33 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2932
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:43 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2932
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:00:49 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2932
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:18 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2947
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:32 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:33 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:33 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:33 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2947
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:33 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:33 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:33 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:33 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:34 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:34 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:34 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2947
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:34 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:34 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:34 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:34 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:35 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:01:35 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2964
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:02:08 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:03:30 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:03:30 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:03:42 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13046
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:03:42 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:09:29 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:12:28 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13141
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:12:28 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:12:28 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:12:28 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:12:54 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13154
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:14:04 +0900] "GET /starbucks-notice/login.jsp HTTP/1.1" 200 13131
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:14:04 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:15:51 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13205
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:15:51 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:37 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13205
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:38 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13205
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13205
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/css/reset.css HTTP/1.1" 200 1139
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/css/login.css HTTP/1.1" 200 2964
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/css/main.css HTTP/1.1" 200 12352
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/images/starbucks_logo.png HTTP/1.1" 200 9826
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/js/main.js HTTP/1.1" 200 3313
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/images/mem_check_off.png HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:39 +0900] "GET /starbucks-notice/images/login_bg.jpg HTTP/1.1" 200 625720
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:16:41 +0900] "GET /starbucks-notice/loginSearch.jsp? HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:17:09 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13209
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:17:09 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13209
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:17:15 +0900] "GET /starbucks-notice/loginSearch.jsp?id=1&pw=1234 HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:17:28 +0900] "GET /starbucks-notice/loginSearch.jsp?id=1&pw=1234 HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:17:31 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13210
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:17:31 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13210
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:17:32 +0900] "GET /starbucks-notice/login.jsp? HTTP/1.1" 200 13210
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:17:35 +0900] "POST /starbucks-notice/loginSearch.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:20:33 +0900] "GET /starbucks-notice/images/mem_check_on.png HTTP/1.1" 200 880
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:29:58 +0900] "GET /starbucks-notice/adminNotice.jsp HTTP/1.1" 200 3600
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:29:58 +0900] "GET /starbucks-notice/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/index.jsp HTTP/1.1" 200 15292
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/badge1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/badge2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/visual_title.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/visual_cup1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/visual_cup1_text.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/visual_cup2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/visual_cup2_text.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/visual_spoon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/promotion_slide1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/promotion_slide3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/promotion_slide2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/promotion_slide4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/promotion_slide5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:03 +0900] "GET /starbucks-notice/images/visual_bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:07 +0900] "GET /starbucks-notice/notice.jsp HTTP/1.1" 200 17284
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:11 +0900] "GET /starbucks-notice/post.jsp?num=8 HTTP/1.1" 200 16332
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:11 +0900] "GET /starbucks-notice/css/post.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Jan/2024:09:30:13 +0900] "GET /starbucks-notice/notice.jsp HTTP/1.1" 200 17284
